word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt5_answer	prompt7_answer	binary_answer1	binary_answer5	binary_answer7	mode_complexity
soluções	rodas	a instituição passou por uma verdadeira reformulação que teve como objetivo único trazer a caixa beneficente para os momentos de glórias, tal como nos primeiros anos de sua criação, e voltar a ser referência em soluções para o bem-estar do associado, informa a página na internet	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	soluçõ	rodas.	"(b). ""ent"	1	1	0	1
motivo	galeria	via de regra, a menos que você tenha um forte motivo para outra forma, as projeções vão apontar para alta do câmbio sempre que a inflação do brasil for maior do que a de seus parceiros comerciais, explicou	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	motivo.	motivo	"(a). ""via"	1	0	1	1
silêncio	siclos	se mesmo assim alguém continua a falar, os moradores reclamam com xingamentos até que, finalmente, todos fiquem em silêncio	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	silêncio.	silêncio.	"(b). ""e"	1	0	0	0
missões	nome	o oceano de europa é considerado um dos locais mais promissores para ter vida no nosso sistema solar, disse geoff yoder, da diretoria de missões científicas da nasa, em washington (eua)	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	missões	nome.	"(b). ""e"	1	1	0	1
juventude	observadores	Afasta, pois, a ira do teu coração, e remove da tua carne o mal, porque a adolescência e a juventude são vaidade.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""juventude"""	observadores	"(b). ""de"	1	1	0	1
distração	galeria	E digo isto para proveito vosso; não para vos enlaçar, mas para o que é decente e conveniente, para vos unirdes ao Senhor sem distração alguma.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	distração.	galeria	"(a). ""e"	1	1	1	1
consumidores	dissipa	próximo à via dutra e à via light, o shopping que leva o nome da cidade contará com uma atmosfera moderna e de qualidade, que trará marcas exclusivas para a região, além de reunir opções de serviço, entretenimento e lazer pensados especialmente para atender as necessidades da clientela local e proporcionar uma experiência única aos consumidores	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	dissipa.	consumidores	"(a). ""pr"	0	0	1	0
pastor	rodas	Porque, eis que suscitarei um pastor na terra, que não cuidará das que estão perecendo, não buscará a pequena, e não curará a ferida, nem apascentará a sã; mas comerá a carne da gorda, e lhe despedaçará as unhas.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	"""rodas"" is"	pastor	"(a). ""p"	0	0	1	0
filhos	galeria	E o SENHOR entregará também a Israel contigo na mão dos filisteus, e amanhã tu e teus filhos estareis comigo; e o arraial de Israel o SENHOR entregará na mão dos filisteus.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	filhos (pl	filhos.	"(a). ""e"	1	0	1	1
MEM	galeria	# KM de Almondes; MEM Leonardo; AMS Moreira	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	"""galeria"""	galeria	"(b). ""na"	0	1	0	0
estrelas	galeria	Porque as estrelas dos céus e as suas constelações não darão a sua luz; o sol se escurecerá ao nascer, e a lua não resplandecerá com a sua luz.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	estrelas.	galeria	"(a). ""p"	1	1	1	1
segurança	dissipa	as reivindicações feitas são relacionadas aos salários e também a questões estruturais, como o combate às metas abusivas e ao assédio moral, fim das demissões abusivas, ampliação das contratações, combate às terceirizações e à precarização das condições de trabalho, além de mais segurança nas agências e oferecimento de auxílio educação	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	dissipa.	segurança	"(a). ""as"	0	0	1	0
deposição	galeria	Na suspeita de miopatia metabólica realizou biópsia muscular que revelou deposição subsarcolémica de glicogénio e ausência de atividade da miofosforilase.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	deposição.	galeria.	"(a). ""na"	1	1	1	1
produtores	arrabaldes	na coreia, por exemplo, está claro que a resistência deles em liberar a importação de determinados produtos é consequência da pressão de setores que temem a concorrência, como produtores tradicionais	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	produtores is	arrabaldes	"(b). ""p"	1	1	0	1
teoria	galeria	Apesar de em teoria serem evitáveis a sua eliminação por completo não é uma possibilidade prática, no entanto, o seu estudo possibilita a avaliação e monitorização de resultados e o estabelecimento de prioridades de intervenção.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	teoria.	galeria	"(a). ""a"	1	1	1	1
parceria	noites	por isso vamos firmar parcerias com os governos estadual e federal, com objetivo de colocar em prática no município, a médio e longo prazo, um programa de habitação social para alcançar as classes d e e, e vamos buscar parceiros para uma parceria público privada (ppp), com objetivo de estimular a construção de habitações de interesse social, com a participação do município na diminuição do valor, como por exemplo, com a doação de terrenos	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	parceria	noites.	"(a). ""por"	1	1	1	1
Rei	rodas	E dizendo: Se tu és o Rei dos Judeus, salva-te a ti mesmo.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	0	"""rodas"" is"	rodas.	"(b). ""ent"	0	1	0	0
teste	rodas	Os dados foram comparados entre os grupos, utilizando o teste t de Student ou teste de Mann-Whitney análise.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	"""rodas"" is"	rodas	"(a) ""os"	0	1	1	1
conta	nome	as vezes, tínhamos de tirar nossos funcionários do administrativo para percorrem os bancos, nossos parceiros e até algumas igrejas atrás de moedas, conta a gerente de marketing da casa fiesta supermercados, maristela turcatti	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	nome.	nome.	"(b). ""e"	0	1	0	0
céus	galeria	Porque tornou a edificar os altos que Ezequias, seu pai, tinha destruído, e levantou altares a Baal, e fez um bosque como o que fizera Acabe, rei de Israel, e se inclinou diante de todo o exército dos céus, e os serviu.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	céus.	galeria	"(a). ""p"	1	1	1	1
decisão	rodas	a ministra se declarou impedida para julgar a ação que pede o pagamento da correção de planos econômicos da década de 1990, porque o pai dela entrou na justiça e seria beneficiado pela decisão do stf	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	"""decisão"""	rodas	"(a). ""a"	1	1	1	1
demência	noites	ela participa de um estudo científico que avalia os efeitos do treinamento cognitivo com uso de jogos eletrônicos na prevenção ao alzheimer e retardamento dos sintomas da demência	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	demência	"""noites."""	"(a). ""ela"	1	1	1	1
esforços	nome	diante de tal quadro, copasa e a administração pública de entre folhas não mediram esforços para que o problema fosse sanado, pelo menos provisoriamente	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	esforços	nome.	"(a). ""d"	1	1	1	1
curso	noites	durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	noites.	noites	"(a). ""d"	0	1	1	1
rascunho	destino	está pronto o rascunho do texto da lei geral de licenciamento ambiental, que o governo temer pretende enviar ao congresso no final de setembro	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	"""rascunho"	destino	"(b). ""pass"	1	1	0	1
figos	arrabaldes	Então Abigail se apressou, e tomou duzentos pães, e dois odres de vinho, e cinco ovelhas guisadas, e cinco medidas de trigo tostado, e cem cachos de passas, e duzentas pastas de figos passados, e os pós sobre jumentos.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	neither of the words is	neither word is more common	"(b). ""p"	1	1	0	1
corvos	siclos	Considerai os corvos, que nem semeiam, nem segam, nem têm despensa nem celeiro, e Deus os alimenta; quanto mais valeis vós do que as aves?	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	corvos.	siclos	"(b). ""e"	1	1	0	1
pensão	arrabaldes	os desvios de conduta nos fundos de pensão – evidenciados, por exemplo, na operação greenfield da polícia federal, que teve como foco previ, petros, funcef e postalis – são pontos fora da curva do sistema, afirmou o presidente da associação brasileira das entidades fechadas de previdência complementar (abrapp), josé ribeiro pena neto	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes.	pensão.	"(a). """	0	0	1	0
Uriel	observadores	Crónicas capítulo 13	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	uriel	observadores	"(b). ""de"	1	1	0	1
aproximação	arrabaldes	em nota, a fenaban disse que a rodada agendada para hoje é uma nova reunião exploratória, na qual as partes discutirão as possibilidades a serem avaliadas para um acordo, a partir da aproximação entre as propostas já apresentadas	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes.	aproximaç	"(b). ""p"	0	1	0	0
anjos	observadores	Vemos, porém, coroado de glória e de honra aquele Jesus que fora feito um pouco menor do que os anjos, por causa da paixão da morte, para que, pela graça de Deus, provasse a morte por todos.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""anjos"""	anjos. 	"(a). ""v"	1	0	1	1
desmatamento	nome	além disso, ainda disponibiliza mapa para visualização do desmatamento e focos de calor nos estados, informações sobre a metodologia de construção dos indicadores, cálculo de efetividade, além de uma série de documentos e links com informações relevantes sobre as políticas de controle do desmatamento e iniciativas de monitoramento de políticas públicas	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	desmatamento.	nome.	"(a). ""al"	1	1	1	1
escassez	galeria	Embora a avaliação objetiva da atenção seja de extrema importância para a prática clínica, observa-se escassez de testes neuropsicológicos com padronização brasileira para esta função.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	escassez	galeria	"(a). ""emb"	1	1	1	1
cordas	noites	Então cingiram sacos aos lombos e cordas às cabeças, e foram ao rei de Israel, e disseram: Diz o teu servo Ben-Hadade: Deixa-me viver. E disse Acabe: Pois ainda vive? É meu irmão.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	cordas.	noites.	"(a). ""ent"	1	1	1	1
emergência	inimigos	vanderlan lembra que o atendimento de urgência e emergência de saúde,  assim como  todo o atendimento dos hospitais de alta complexidade é gerido por goiânia	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	emergência	inimigos	"(b) ""e"	1	1	1	1
