Id	Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	avg_pred1_2	avg_pred3_4
638	bible	Todavia lisonjeavam-no com a boca, e com a língua lhe mentiam.	língua	0.05	0.5	0.5	0.5	0.5	0.5	0.5
639	news	sua colega de curso, a estudante daiara correia portela, explica que a participação dos estudantes é muito importante	colega	0.05	0.5	0.0	0.0	0.5	0.25	0.25
640	biomed	# F Roth; FC Birriel; DF Barreto; LC Boschin; RZ Gonçalves; AK Yépez; MF Silva; CR Schwartsmann	AK	0.55	0.5	0.5	0.5	0.5	0.5	0.5
641	biomed	obtivemos uma média de déficit de extensão de 6,3° ao nível da articulação metacarpofalangeana, 13,8° na interfalangeana proximal e 1,9°na interfalangeana distal.	articulação	0.31	0.5	0.5	0.5	0.5	0.5	0.5
642	news	dinamizar o agendamento de consultas e exames laboratoriais	consultas	0.14	0.5	0.5	0.5	0.5	0.5	0.5
643	bible	E os escribas deles, e os fariseus, murmuravam contra os seus discípulos, dizendo: Por que comeis e bebeis com publicanos e pecadores?	escribas	0.35	0.5	0.5	0.5	0.5	0.5	0.5
644	bible	E serão como poderosos que na batalha esmagam ao inimigo no lodo das ruas; porque o SENHOR estará com eles; e confundirão os que andam montados em cavalos.	SENHOR	0.05	0.5	0.5	0.5	0.5	0.5	0.5
645	bible	Mas, quando fizeres convite, chama os pobres, aleijados, mancos e cegos,	convite	0.12	0.5	0.5	0.5	0.5	0.5	0.5
646	biomed	No primeiro mês após transplantação renal as complicações maisfrequentes foram as infecções bacterianas que ocorreram em 15,4% dos doentes e as complicações associadas à cirurgia que ocorreram em 11,5%; entre 1º e 6º mês prevaleceram as infecções bacterianas (em 34,6%) e virais (em 17,9%) e a partir do sexto mês os factores de risco cardiovascular (hipertensão arterial em 85,9% e dislipidémia em 16,7%).	transplantação	0.36	0.5	0.5	0.5	0.5	0.5	0.5
647	bible	Depois os principais dos sacerdotes e os fariseus formaram conselho, e diziam: Que faremos? porquanto este homem faz muitos sinais.	conselho	0.21	0.5	0.5	0.5	0.5	0.5	0.5
648	news	segundo o ibama, o empreendimento, que é operado pela companhia de geração térmica de energia elétrica (cgtee), subsidiária da eletrobras, também produziu emissões atmosféricas em desacordo com os padrões estabelecidos, deixou de entregar relatórios de monitoramento e descumpriu obrigações do termo de ajustamento de conduta que rege a operação da usina	padrões	0.06	0.5	0.0	0.0	0.5	0.25	0.25
649	news	dentre as propostas destinadas aos mais de 17 mil trabalhadores do executivo municipal está a criação da escola do servidor público, que visa ofertar qualificação e capacitação aos funcionários	escola	0.07	0.5	0.5	0.5	0.5	0.5	0.5
650	news	ele afirma que às segundas-feiras é repassada uma relação de tarefas a ela e que o fato da servidora registrar a presença e deixar a alego é normal, pois o trabalho dela é em campo, principalmente em aparecida de goiânia	tarefas	0.12	0.5	0.0	0.0	0.5	0.25	0.25
651	bible	Porque, eis que suscitarei um pastor na terra, que não cuidará das que estão perecendo, não buscará a pequena, e não curará a ferida, nem apascentará a sã; mas comerá a carne da gorda, e lhe despedaçará as unhas.	pastor	0.11	0.5	0.5	0.5	0.5	0.5	0.5
652	bible	Pus por vestido um saco, e me fiz um provérbio para eles.	vestido	0.1	0.5	0.5	0.5	0.5	0.5	0.5
653	bible	Quebrantarei a Assíria na minha terra, e nas minhas montanhas a pisarei, para que o seu jugo se aparte deles e a sua carga se desvie dos seus ombros.	jugo	0.36	0.5	0.5	0.5	0.5	0.5	0.5
654	biomed	O cancro cutâneo não melanoma diagnosticado no nosso estudo esteve significativamente associado a maior idade (p = 0,016), maior duração do período sob imunossupressão (p = 0,003), atividade laboral no passado ao ar livre (p = 0,049) e com queratoses actínicas nas áreas fotoexpostas (p &lt; 0,001).	supressão	0.4	0.5	0.5	0.5	0.5	0.5	0.5
655	news	com o triunfo, o taubaté ainda garantiu a segunda colocação geral da temporada regular da competição, e já está classificado para as semifinais da conferência metropolitana da categoria	colocação	0.2	0.5	0.5	0.5	0.44	0.5	0.47
656	biomed	O erro inter-observador foi de 0,62 mm para valores lineares e 2,65 graus para valores angulares.	graus	0.15	0.5	0.5	0.5	0.5	0.5	0.5
657	news	estamos tentando aumentar capilaridade e ter mais acesso físico a elas, afirmou, sinalizando que poderá estimular investimentos com foco em  energias renováveis, tecnologias e cidades inteligentes, além do apoio ao comércio exterior	energias	0.06	0.5	0.5	0.5	0.5	0.5	0.5
658	bible	E Jeoás dormiu com seus pais, e Jeroboão se assentou no seu trono; e Jeoás foi sepultado em Samaria, junto aos reis de Israel.	trono	0.11	0.5	0.5	0.5	0.5	0.5	0.5
659	news	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	todos	0.04	0.5	0.25	0.11	0.5	0.38	0.31
660	bible	E os que comerem os seus alimentos o destruirão; e o exército dele será arrasado, e cairão muitos mortos.	alimentos	0.1	0.5	0.5	0.5	0.5	0.5	0.5
661	biomed	Doentes internados pela primeira vez, para tratamento por dependência de álcool.	dependência	0.24	0.5	0.5	0.5	0.5	0.5	0.5
662	news	segundo nota divulgada pela assessoria de imprensa da polícia civil, com base em informações da central de garantias norte, a delegada carolina marins, após apreciar as provas, autuou o coronel em flagrante pelos crimes de estupro de vulnerável e corrupção ativa	garantias	0.17	0.5	0.5	0.5	0.44	0.5	0.47
663	news	a cpa é o órgão responsável pela coordenação, condução e articulação do processo interno de autoavaliação institucional do ifmg, em conformidade com a lei n° 10	conformidade	0.29	0.5	0.0	0.0	0.5	0.25	0.25
664	biomed	A análise estatística da amostra de 3585 estudantes foi desenvolvida em SPSS, Excel nas representações gráficas e ArcMap, para os mapas.	mapas	0.06	0.5	0.5	0.5	0.5	0.5	0.5
665	bible	Mas toda a multidão clamou a uma, dizendo: Fora daqui com este, e solta-nos Barrabás.	clamou	0.24	0.5	0.5	0.5	0.5	0.5	0.5
666	bible	E os príncipes traziam pedras de ónix e pedras de engastes para o éfode e para o peitoral,	peitoral	0.29	0.5	0.5	0.5	0.5	0.5	0.5
667	bible	Além do Jordão, no vale defronte de Bete-Peor, na terra de Siom, rei dos amorreus, que habitava em Hesbom, a quem feriu Moisés e os filhos de Israel, havendo eles saído do Egito.	jordão	0.12	0.5	0.5	0.5	0.5	0.5	0.5
668	biomed	Houve maior divergência entre os autores em relação aos critérios neurológicos.	divergência	0.29	0.5	0.5	0.5	0.5	0.5	0.5
669	news	a estreia está prevista para o dia 27 de setembro, com exibições às terças-feiras	exibições	0.14	0.5	0.5	0.5	0.5	0.5	0.5
670	bible	Agora, pois, a nossa carne é como a carne de nossos irmãos, e nossos filhos como seus filhos; e eis que sujeitamos nossos filhos e nossas filhas para serem servos; e até algumas de nossas filhas são tão sujeitas, que já não estão no poder de nossas mãos; e outros têm as nossas terras e as nossas vinhas.	vinhas	0.35	0.5	0.5	0.5	0.5	0.5	0.5
671	bible	E também os servos de Hirão e os servos de Salomão, que de Ofir tinham trazido ouro, trouxeram madeira de algumins, e pedras preciosas.	Ofir	0.21	0.5	0.5	0.5	0.5	0.5	0.5
672	news	essa e outras questões serão discutidas a partir de hoje, até a próxima quinta-feira, 15, na caldeirada - comunicação e cultura, evento promovido pela faculdade de comunicação da universidade federal do pará, em parceria com o núcleo de fotografia do centro cultural sesc boulevard	parceria	0.1	0.5	0.5	0.5	0.5	0.5	0.5
673	news	na coreia, por exemplo, está claro que a resistência deles em liberar a importação de determinados produtos é consequência da pressão de setores que temem a concorrência, como produtores tradicionais	produtores	0.11	0.5	0.25	0.11	0.5	0.38	0.31
674	news	as vezes, tínhamos de tirar nossos funcionários do administrativo para percorrem os bancos, nossos parceiros e até algumas igrejas atrás de moedas, conta a gerente de marketing da casa fiesta supermercados, maristela turcatti	conta	0.06	0.5	0.5	0.22	0.5	0.5	0.36
675	bible	Porque tinha ordenado ao espírito imundo que saísse daquele homem; pois já havia muito tempo que o arrebatava. E guardavam-no preso, com grilhões e cadeias; mas, quebrando as prisões, era impelido pelo demônio para os desertos.	grilhões	0.34	0.5	0.5	0.5	0.5	0.5	0.5
676	bible	Samuel capítulo 12	capítulo	0.19	0.5	0.5	0.5	0.5	0.5	0.5
677	bible	Os umbrais e as janelas estreitas, e as galerias em redor nos três andares, defronte do umbral, estavam cobertas de madeira em redor; e isto desde o chão até às janelas; e as janelas estavam cobertas.	madeira	0.09	0.5	0.5	0.5	0.5	0.5	0.5
678	bible	Então disse Moisés perante o SENHOR: Eis que eu sou incircunciso de lábios; como, pois, Faraó me ouvirá?	eis	0.36	0.5	0.5	0.5	0.5	0.5	0.5
679	bible	Porque subiam com os seus gados e tendas; vinham como gafanhotos, em grande multidão que não se podia contar, nem a eles nem aos seus camelos; e entravam na terra, para a destruir.	contar	0.07	0.5	0.5	0.5	0.5	0.5	0.5
680	news	a instituição passou por uma verdadeira reformulação que teve como objetivo único trazer a caixa beneficente para os momentos de glórias, tal como nos primeiros anos de sua criação, e voltar a ser referência em soluções para o bem-estar do associado, informa a página na internet	soluções	0.11	0.5	0.5	0.5	0.5	0.5	0.5
681	bible	Como ovelhas são postos na sepultura; a morte se alimentará deles e os retos terão domínio sobre eles na manhã, e a sua formosura se consumirá na sepultura, a habitação deles.	domínio	0.23	0.5	0.5	0.5	0.5	0.5	0.5
682	news	"motociclista tentar realizar conversão e morre em avenida da capital"	tentar	0.09	0.5	0.5	0.5	0.5	0.5	0.5
683	bible	Ouve tu, filho meu, e sê sábio, e dirige no caminho o teu coração.	filho	0.07	0.5	0.5	0.5	0.5	0.5	0.5
684	news	em sua defesa o deputado explicou ao site g1 que o servidor trabalha com ele há mais de dez anos, é um dos assessores de maior confiança e que, por isso, as atividades não são apenas de motorista, mas também de assessoria em diversos assuntos parlamentares	assuntos	0.19	0.5	0.25	0.11	0.5	0.38	0.31
685	bible	Mas as cinco mil canas, as que restaram da largura, diante das vinte e cinco mil, ficarão para uso comum, para a cidade, para habitação e para arrabaldes; e a cidade estará no meio delas.	largura	0.15	0.5	0.5	0.5	0.5	0.5	0.5
686	biomed	A RMN do ombro revelou bursite subacromial envolvendo os recessos anteriores, posterior e interno, com distensão do deltóide, mas sem envolvimento tendinoso ou intra-articular.	envolvimento	0.18	0.5	0.5	0.5	0.5	0.5	0.5
687	bible	E Lebaote, e Silim, e Aim, e Rimom; todas as cidades e as suas aldeias, vinte e nove.	aim	0.3	0.5	0.5	0.5	0.5	0.5	0.5
688	biomed	Efectuou-se o diagnóstico de metastização óssea em 10 doentes (12%), sendo que a taxa de sobrevivência global foi de 68,7% (57 doentes), em quatro anos.	sobrevivência	0.17	0.5	0.5	0.5	0.5	0.5	0.5
689	biomed	Resultados: Os resultados mostraram ausência de associação estatisticamente significativa entre a gravidade da lesão e o estado físico do DNA dos HPV 16 e 18. A superexpressão dos transcritos do RNAm E6/E7 e a carga viral dos HPV 16 e 18 aumentaram significativamente em função do grau da lesão.	aumentar	0.17	0.5	0.5	0.5	0.5	0.5	0.5
690	bible	E lhe disseram: Com que autoridade fazes tu estas coisas? ou quem te deu tal autoridade para fazer estas coisas?	coisas	0.05	0.5	0.5	0.5	0.5	0.5	0.5
691	bible	Porque assim diz o SENHOR: Eis que voará como a águia, e estenderá as suas asas sobre Moabe.	águia	0.11	0.5	0.5	0.5	0.5	0.5	0.5
692	biomed	a EAFAA constitui-se em um instrumento confiável para identificar as atitudes de estudantes de enfermagem frente ao álcool, ao alcoolismo e a pessoa com transtornos relacionados ao uso de álcool.	transtornos	0.17	0.5	0.5	0.5	0.5	0.5	0.5
693	biomed	# MJ Maciel; CJ Tyng; PN Barbosa; AG Bitencourt; JP Matushita Junior; CE Zurstrassen; WT Chung; R Chojniak	WT	0.3	0.5	0.5	0.5	0.5	0.5	0.5
694	news	luzetti teve contas relacionadas a seu nome reprovadas pelo tce porque, em sua época de gestor no tca, não houve a substituição de parte da frota de ônibus e houve déficit orçamentário, de 1,23%, além de erros, como dispensa de licitação em compras de itens previsíveis	substituição	0.17	0.5	0.25	0.11	0.5	0.38	0.31
695	biomed	O primeiro grupo composto por 34 crianças saudáveis nascidas a termo (após 37 semanas de gestação).	semanas	0.05	0.5	0.5	0.5	0.5	0.5	0.5
696	news	a mobilização precisa ser em torno de cada item da pauta de reivindicações	item	0.12	0.5	0.0	0.0	0.5	0.25	0.25
697	biomed	17 (34%) foram as colecistectomias com tempo médio cirúrgico de 136 minutos e tempo médio de uso do eletrocautério de 3,6 minutos.	uso	0.07	0.5	0.5	0.5	0.5	0.5	0.5
698	bible	Logo, a lei é contra as promessas de Deus? De nenhuma sorte; porque, se fosse dada uma lei que pudesse vivificar, a justiça, na verdade, teria sido pela lei.	justiça	0.06	0.5	0.5	0.5	0.5	0.5	0.5
699	bible	A espada virá ao Egito, e haverá grande dor na Etiópia, quando caírem os traspassados no Egito; e tomarão a sua multidão, e serão destruídos os seus fundamentos.	Etiópia	0.12	0.5	0.5	0.5	0.5	0.5	0.5
700	bible	Que te guiou por aquele grande e terrível deserto de serpentes ardentes, e de escorpiões, e de terra seca, em que não havia água; e tirou água para ti da rocha pederneira;	rocha	0.11	0.5	0.5	0.5	0.5	0.5	0.5
701	news	ao considerar o laudo pericial como insuficiente, incompleto e impreciso, a defesa de dilma rousseff requereu ao tse que nova perícia contábil seja realizada e considere as 8 mil páginas de documentos juntadas aos autos e não examinadas pela perícia anterior, conclui a nota	defesa	0.12	0.5	0.25	0.11	0.5	0.38	0.31
702	bible	E houve tremor no arraial, no campo e em todo o povo; também a mesma guarnição e os saqueadores tremeram, até a terra se estremeceu porquanto era tremor de Deus.	saqueadores	0.26	0.5	0.5	0.5	0.5	0.5	0.5
703	bible	E quinze côvados das cortinas do outro lado; as suas colunas três, e as suas bases três.	bases	0.15	0.5	0.5	0.5	0.5	0.5	0.5
704	bible	Da idade de trinta e dois anos era Jeorão, quando começou a reinar; e reinou oito anos em Jerusalém.	reinou	0.16	0.5	0.5	0.5	0.5	0.5	0.5
705	bible	E disse-me: Olha, não faças tal; porque eu sou conservo teu e de teus irmãos, os profetas, e dos que guardam as palavras deste livro. Adora a Deus.	irmãos	0.06	0.5	0.5	0.5	0.5	0.5	0.5
706	news	via de regra, a menos que você tenha um forte motivo para outra forma, as projeções vão apontar para alta do câmbio sempre que a inflação do brasil for maior do que a de seus parceiros comerciais, explicou	motivo	0.16	0.5	0.5	0.5	0.5	0.5	0.5
707	bible	Reduzem a pedaços o teu povo, ó SENHOR, e afligem a tua herança.	pedaços	0.07	0.5	0.5	0.5	0.5	0.5	0.5
708	news	sobre o tom de combate à corrupção, presente nos discursos da posse, o ministro afirmou que o país atravessa um momento emblemático	discursos	0.16	0.5	0.5	0.5	0.5	0.5	0.5
709	bible	Puseste alegria no meu coração, mais do que no tempo em que se lhes multiplicaram o trigo e o vinho.	alegria	0.07	0.5	0.5	0.5	0.5	0.5	0.5
710	news	as reivindicações feitas são relacionadas aos salários e também a questões estruturais, como o combate às metas abusivas e ao assédio moral, fim das demissões abusivas, ampliação das contratações, combate às terceirizações e à precarização das condições de trabalho, além de mais segurança nas agências e oferecimento de auxílio educação	segurança	0.12	0.5	0.25	0.11	0.5	0.38	0.31
711	bible	Será também como o faminto que sonha, que está a comer, porém, acordando, sente-se vazio; ou como o sedento que sonha que está a beber, porém, acordando, eis que ainda desfalecido se acha, e a sua alma com sede; assim será toda a multidão das nações, que pelejarem contra o monte Sião.	Sião	0.2	0.5	0.5	0.5	0.5	0.5	0.5
