Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	prompt5_pred	avg_pred
europarl	This espousal of the Lisbon strategy by business and labour organisations and by national parliaments will strengthen European democracy.	labour	0.18	0.8	1.0	0.4	0.8	1.0	0.8
europarl	This time it relates to applications from Sweden and Austria in connection with redundancies in the automotive sector and from the Netherlands in connection with redundancies in the construction sector.	Netherlands	0.18	0.4	0.0	0.0	0.1	0.0	0.1
europarl	The impact has been particularly severe in the Netherlands.	Netherlands	0.2	0.0	0.0	0.0	0.0	0.0	0.0
europarl	Today we have the opening of the States-General and the Queen's Speech in the Netherlands, and now we cannot watch them.	Netherlands	0.21	0.4	0.0	0.0	0.0	0.3	0.14
europarl	The Programme seeks to define in absolute and unambiguous terms a specific strategy for soil protection that takes into account the principles of subsidiarity and regional diversity, which everyone understands very well.	account	0.18	0.4	0.8	0.6	0.8	0.0	0.52
europarl	Madam President, I should like to ask the services to take into account that the Portuguese version is authentic for all amendments.	account	0.2	1.0	0.8	0.0	0.8	0.2	0.56
europarl	They offer some comfort to footwear producers in the Union while taking into account both the interests of consumers and the changing structure of the sector within the Union, where many household names in the footwear sector now choose to manufacture outside the Union.	account	0.22	0.8	1.0	0.4	0.6	1.0	0.76
europarl	Madam President, firstly I would like to thank the rapporteur, Mr Santini, and the Committee on Citizens' Freedoms and Rights, Justice and Home Affairs, for this very positive report.	Citizens	0.18	0.6	0.3	0.4	0.0	0.0	0.26
europarl	I would first give the floor to Mr Hernández Mollar, Chairman of the Committee on Citizens' Freedoms and Rights, Justice and Home Affairs.	Citizens	0.18	0.4	0.8	0.6	0.8	0.0	0.52
europarl	The next item is the recommendation for second reading on behalf of the Committee on Culture and Education, on the Council common position (C6-0316/2006 for adopting a decision of the European Parliament and of the Council establishing for the period 2007-2013 the programme 'Europe for Citizens', to promote active European citizenship (09575/1/2006) (Rapporteur: Mr Takkula).	Citizens	0.25	0.4	0.0	0.0	0.8	0.3	0.3
europarl	Two crucial things have happened in Europe over the last few weeks.	Europe	0.18	0.4	0.4	0.0	0.0	0.0	0.16
europarl	This places additional responsibilities on us - on Parliament, and also on the Council - because all legislative measures for Europe now have to be negotiated.	Europe	0.22	0.2	0.8	0.8	0.8	0.4	0.6
europarl	the oral question to the Commission on 'Securing Europe's supply of rare earth elements', by Mrs Ek, Mr Panayotov, Mrs Hall, Mrs de Sarnez, Mr Rinaldi, Mrs Schaake and Mr Theurer, on behalf of the ALDE Group - B7-0020/2011), and	Europe	0.25	0.8	0.8	0.0	0.0	0.4	0.4
europarl	It is therefore not a matter of indifference how crimes are judged in a country that will be at the head of the democratic aspirations of all countries over a vast area of Europe.	Europe	0.25	0.6	0.6	0.0	0.8	0.0	0.4
europarl	An area without internal border controls is central to the success of the Single Market and Europe's continued efforts to boost growth.	Europe	0.26	0.6	0.6	0.4	0.0	0.0	0.32
europarl	The European Union continues to monitor on a daily basis, through its delegation in Beijing and its bilateral embassies, the situation with respect to Mr Liu Xiaobo, Nobel Peace Prize winner, his wife Liu Xia, as well as their friends and lawyers.	Prize	0.18	0.6	0.8	0.4	0.0	0.0	0.36
europarl	Before moving on to our agenda, I would like to make a few comments in relation to the fact that yesterday was United Nations Day, and the last winner of the Sakharov Prize – Kofi Annan – made a speech in which he stressed that we can and must do more to achieve the objectives of peace, human rights and development which were the basis for the creation of the United Nations 59 years ago.	Prize	0.24	0.8	1.0	0.2	0.3	0.0	0.46
europarl	I should like to extend a particular welcome to all the Sakharov Prize laureates from previous years who have graced us with their presence today.	Prize	0.24	0.6	0.8	0.4	0.2	0.0	0.4
europarl	It was clear that anhydrite mines were being included in the expanded definition and this was very worrying for the people of Billingham in my constituency, who are fighting plans to use the former anhydrite mines under their homes for waste disposal.	homes	0.18	0.0	0.0	0.4	0.2	0.8	0.28
europarl	In December, we approved the budget of the European institutions for 2010.	budget	0.18	0.8	1.0	0.6	1.0	0.5	0.78
europarl	2009 discharge: EU general budget, Section III - Commission (	budget	0.21	0.8	1.0	0.8	1.0	1.0	0.92
europarl	(DE) Madam President, in Tuesday's debate I expressed my thanks for the wholehearted cooperation I have received from the President of the Council, the Commissioner and the honourable Members of the House, and I spoke of the feeling of solidarity we all had with one other, which, I believe, has now brought this budget to a successful conclusion.	budget	0.22	0.8	1.0	0.6	0.6	0.7	0.74
europarl	These e-mails come from an organisation called Pesticide Watch, whose constituent organisations received large amounts of funding from the European Commission - indeed, part of the EUR 11.7 million spent in the last two years under the budget line relating to the Community action programme promoting non-governmental organisations (NGOs) primarily active in the field of environmental protection and the Life+ programme.	budget	0.34	0.8	1.0	0.8	0.9	0.8	0.86
europarl	But this is without doubt a scam which requires a European response.	scam	0.18	1.0	1.0	1.0	1.0	0.0	0.8
europarl	The next item is the Council Statement on the programme of the Luxembourg Presidency.	Statement	0.18	0.0	0.0	0.6	0.2	0.0	0.16
europarl	Sustainable industrial development therefore requires coordination, consistency and conformity.	consistency	0.19	0.8	0.8	0.8	0.9	0.0	0.66
europarl	This is a great opportunity concerning a technical matter, but an important one for European consumers.	consumers	0.19	0.8	0.9	0.4	0.2	0.0	0.46
europarl	The Directive ensures rights to all individuals, whatever their nationality or place of residence and regardless of whether they act as consumers or not.	consumers	0.25	0.8	0.8	0.4	0.8	0.0	0.56
europarl	It addresses a range of expectations on the part of the public and of consumers; expectations about food quality, care for the environment, animal welfare and opportunities for developing the countryside.	consumers	0.28	0.6	1.0	0.6	0.0	0.0	0.44
europarl	Fishing opportunities and financial contribution provided for in the EU-São Tomé and Príncipe Fisheries Partnership Agreement (	Fisheries	0.19	0.0	0.8	0.8	0.8	0.2	0.52
europarl	Fishing opportunities and financial contribution provided for by the EU-Seychelles Fisheries Partnership Agreement (	Fisheries	0.31	0.8	0.9	0.4	0.8	0.0	0.58
europarl	The next item is the report by Iles Braghetto, on behalf of the Committee on Fisheries, on the proposal for a Council regulation establishing a multi-annual recovery plan for bluefin tuna in the Eastern Atlantic and Mediterranean - C6-0110/2007 -.	Fisheries	0.32	0.0	0.0	0.4	0.0	0.0	0.08
europarl	General Fisheries Commission for the Mediterranean Agreement Area (debate)	Fisheries	0.36	0.8	0.8	0.8	0.0	0.0	0.48
europarl	Two of my colleagues in the Committee on Fisheries, Mrs Fraga Estévez and Mr Romeva i Rueda, were in Marrakesh and will be talking about this during the debate.	Fisheries	0.39	0.8	0.8	0.0	0.4	0.5	0.5
europarl	- Mr President, last Monday, the United Nations operations in Côte d'Ivoire and French Licorne troops proceeded to neutralise the heavy weaponry that was concentrated in the hands of former President Laurent Gbagbo.	Nations	0.19	0.0	1.0	0.4	0.8	0.0	0.44
europarl	Thursday: The Union for Europe of the Nations Group has requested that the item on the situation in the Philippines be replaced with an item entitled 'Refusal of the extradition from Brazil of Cesare Battisti'.	Nations	0.2	0.8	1.0	0.4	0.4	0.8	0.68
europarl	In the name of the Union for Europe of the Nations Group, on whose behalf I have taken the floor, and on behalf of the authors, I would like to express support for this resolution, which I commend to Members of the House.	Nations	0.21	0.8	1.0	0.4	0.2	0.8	0.64
europarl	I support the stance adopted by the rapporteur from the Group of the European People's Party (Christian Democrats) on this dossier, along with the Commission's proposal on combating tax fraud in the European Union.	Christian	0.2	0.0	0.8	0.2	0.0	0.4	0.28
europarl	This week the Commission published a document on how it is going to improve things in the administration.	administration	0.25	0.6	0.8	0.4	0.8	0.0	0.52
europarl	At a time when we are currently involved in renegotiating the Lomé Convention and negotiations, as you know, are coming up, in particular, against the stumbling block of the principles of proper administration of public monies, it seemed to me to be essential to state that education must be one of the priorities of the European Union.	administration	0.36	0.6	0.8	1.0	0.9	1.0	0.86
europarl	Documents received: see Minutes	Documents	0.2	0.6	0.6	0.0	0.0	0.0	0.24
europarl	Since then, this great island republic has experienced a lot of ups and downs, the ups and downs of a dictatorship and of attempts to move towards freedom, of economic crises and of developments towards a market economy, which were then continually stifled in a quagmire of corruption, mismanagement and, unfortunately, constant authoritarian incursions.	freedom	0.2	1.0	1.0	1.0	1.0	1.0	1.0
europarl	The next item is the report by Mr Maňka, on behalf of the Committee on Budgets, on the estimates of revenue and expenditure of Parliament for the financial year 2010.	estimates	0.21	0.8	0.8	0.8	0.8	0.0	0.64
europarl	Would the Members be so kind as to remove the banners and sit down so that we can listen to the Council's statement.	banners	0.21	0.0	0.5	0.6	0.8	0.0	0.38
europarl	Communication of Council common positions: see Minutes	Communication	0.21	0.8	0.8	0.0	0.0	0.8	0.48
europarl	(CS) I would just like to emphasise that this problem applies to socialists and possibly to some other groupings as well, but not to the European People's Party, which is aware of its responsibilities regarding this important topic and it is present here in significantly larger numbers than others.	groupings	0.21	0.6	0.6	0.0	0.0	0.0	0.24
europarl	Situation in Darfur (vote)	Situation	0.21	0.0	0.0	1.0	1.0	1.0	0.6
europarl	On the other hand, not to speak of the situation of this small country that has been orphaned in terms of its development, having been stripped of its natural resources of the kind that often attract donors, would have been unthinkable.	resources	0.21	0.4	0.0	0.8	0.8	0.0	0.4
europarl	It forcefully raises the question of own resources and therefore, indeed, the issue of whether our institution enjoys freedom in its fundamental political act, that of voting on its budget.	resources	0.24	0.4	0.0	0.8	0.8	0.0	0.4
europarl	The first item is the report by Mr Garriga Polledo, on behalf of the Special committee on the policy challenges and budgetary resources for a sustainable European Union after 2013, on Investing in the future: a new Multiannual Financial Framework (MFF) for a competitive, sustainable and inclusive Europe.	resources	0.27	0.0	0.2	0.8	0.8	0.0	0.36
